message_id,datetime8601,instrument,action,station,cast,latitude,longitude,comment,cruise,date,year,month,day,time
153,2024-11-11T03:23:50Z,Bongo Net,recover,L2,B19,41.025145,-70.890422,NA,AE2426,2024-11-11,2024,11,11,03:23:50
21,2025-01-24T19:40:09Z,Bongo Net,deploy,L1,B1,41.187185,-70.88991,NA,EN727,2025-01-24,2025,1,24,19:40:09
22,2025-01-24T19:44:44Z,Bongo Net,recover,L1,B1,41.186398,-70.892042,NA,EN727,2025-01-24,2025,1,24,19:44:44
27,2025-01-25T04:49:32Z,Bongo Net,deploy,L2,B2,41.029515,-70.893227,NA,EN727,2025-01-25,2025,1,25,04:49:32
28,2025-01-25T04:56:25Z,Bongo Net,recover,L2,B2,41.030543,-70.896968,NA,EN727,2025-01-25,2025,1,25,04:56:25
36,2025-01-25T11:13:49Z,Bongo Net,deploy,L4,B5,40.694527,-70.889352,NA,EN727,2025-01-25,2025,1,25,11:13:49
37,2025-01-25T11:21:57Z,Bongo Net,recover,L4,B5,40.694643,-70.893072,NA,EN727,2025-01-25,2025,1,25,11:21:57
78,2025-01-26T05:01:36Z,Bongo Net,deploy,L11,B6,39.758963,-70.90185,NA,EN727,2025-01-26,2025,1,26,05:01:36
79,2025-01-26T05:29:41Z,Bongo Net,recover,L11,B6,39.74968,-70.911033,NA,EN727,2025-01-26,2025,1,26,05:29:41
92,2025-01-26T12:07:41Z,Bongo Net,deploy,L10,B9,39.926,-70.887362,NA,EN727,2025-01-26,2025,1,26,12:07:41
93,2025-01-26T12:32:50Z,Bongo Net,recover,L10,B9,39.915272,-70.890307,NA,EN727,2025-01-26,2025,1,26,12:32:50
100,2025-01-26T19:27:54Z,Bongo Net,deploy,L8,B10,40.144038,-70.90168,NA,EN727,2025-01-26,2025,1,26,19:27:54
106,2025-01-26T19:50:56Z,Bongo Net,recover,L8,B10,40.133442,-70.912437,NA,EN727,2025-01-26,2025,1,26,19:50:56
107,2025-01-26T21:58:02Z,Bongo Net,deploy,L9,B11,40.040173,-70.910238,NA,EN727,2025-01-26,2025,1,26,21:58:02
109,2025-01-26T22:34:36Z,Bongo Net,recover,L9,B11,40.027525,-70.939693,NA,EN727,2025-01-26,2025,1,26,22:34:36
114,2025-01-27T04:43:44Z,Bongo Net,deploy,L7,B14,40.249742,-70.904918,NA,EN727,2025-01-27,2025,1,27,04:43:44
115,2025-01-27T05:00:52Z,Bongo Net,recover,L7,B14,40.248017,-70.91474,NA,EN727,2025-01-27,2025,1,27,05:00:52
128,2025-01-27T09:28:43Z,Bongo Net,deploy,L6,B17,40.363617,-70.882445,NA,EN727,2025-01-27,2025,1,27,09:28:43
129,2025-01-27T09:41:09Z,Bongo Net,recover,L6,B17,40.359815,-70.88535,NA,EN727,2025-01-27,2025,1,27,09:41:09
138,2025-01-27T20:34:00Z,Bongo Net,deploy,L5,B19,40.503928,-70.894147,NA,EN727,2025-01-27,2025,1,27,20:34:00
139,2025-01-27T20:44:14Z,Bongo Net,recover,L5,B19,40.498573,-70.897528,NA,EN727,2025-01-27,2025,1,27,20:44:14
142,2025-01-28T02:58:07Z,Bongo Net,deploy,L3,B20,40.849697,-70.875462,NA,EN727,2025-01-28,2025,1,28,02:58:07
143,2025-01-28T03:08:00Z,Bongo Net,recover,L3,B20,40.844243,-70.876382,NA,EN727,2025-01-28,2025,1,28,03:08:00
146,2025-01-28T09:24:36Z,Bongo Net,deploy,MVCO,B21,41.304887,-70.573132,NA,EN727,2025-01-28,2025,1,28,09:24:36
147,2025-01-28T09:28:56Z,Bongo Net,recover,MVCO,B21,41.303433,-70.573442,NA,EN727,2025-01-28,2025,1,28,09:28:56
16,2025-04-24T15:43:26Z,Bongo Net,deploy,L1,B1,41.200327,-70.883114,NA,AR88,2025-04-24,2025,4,24,15:43:26
17,2025-04-24T15:54:42Z,Bongo Net,recover,L1,B1,41.20176,-70.876898,NA,AR88,2025-04-24,2025,4,24,15:54:42
30,2025-04-25T04:44:00Z,Bongo Net,deploy,L4,B2,40.69293,-70.884514,NA,AR88,2025-04-25,2025,4,25,04:44:00
31,2025-04-25T04:51:17Z,Bongo Net,recover,L4,B2,40.690101,-70.887583,NA,AR88,2025-04-25,2025,4,25,04:51:17
36,2025-04-25T09:25:27Z,Bongo Net,deploy,L5,B5,40.512359,-70.884129,NA,AR88,2025-04-25,2025,4,25,09:25:27
37,2025-04-25T09:35:52Z,Bongo Net,recover,L5,B5,40.50975,-70.888448,NA,AR88,2025-04-25,2025,4,25,09:35:52
50,2025-04-26T03:05:03Z,Bongo Net,deploy,L10,B6,39.939639,-70.881261,With PX secured to chain between bongo and weight. 80um net bookclamped to wire ~3m above Bongo,AR88,2025-04-26,2025,4,26,03:05:03
52,2025-04-26T03:28:01Z,Bongo Net,recover,L10,B6,39.931865,-70.877751,NA,AR88,2025-04-26,2025,4,26,03:28:01
56,2025-04-26T08:20:00Z,Bongo Net,deploy,L11,B9,39.772343,-70.883496,NA,AR88,2025-04-26,2025,4,26,08:20:00
57,2025-04-26T08:40:00Z,Bongo Net,recover,L11,B9,39.765461,-70.881676,NA,AR88,2025-04-26,2025,4,26,08:40:00
74,2025-04-26T23:45:29Z,Bongo Net,deploy,L6,B10,40.361458,-70.87765,NA,AR88,2025-04-26,2025,4,26,23:45:29
75,2025-04-27T00:00:53Z,Bongo Net,recover,L6,B10,40.356324,-70.880421,NA,AR88,2025-04-27,2025,4,27,00:00:53
88,2025-04-27T09:52:00Z,Bongo Net,deploy,L9,B15,40.043974,-70.884116,NA,AR88,2025-04-27,2025,4,27,09:52:00
89,2025-04-27T10:13:00Z,Bongo Net,recover,L9,B15,40.040662,-70.895658,NA,AR88,2025-04-27,2025,4,27,10:13:00
106,2025-04-28T02:50:15Z,Bongo Net,deploy,L7,B16,40.256634,-70.88576,NA,AR88,2025-04-28,2025,4,28,02:50:15
107,2025-04-28T03:09:30Z,Bongo Net,recover,L7,B16,40.261911,-70.891777,NA,AR88,2025-04-28,2025,4,28,03:09:30
108,2025-04-28T05:15:05Z,Bongo Net,deploy,L8,B17,40.150848,-70.886513,flowmeters spun for about 30 seconds in the air before net went into water,AR88,2025-04-28,2025,4,28,05:15:05
109,2025-04-28T05:31:18Z,Bongo Net,recover,L8,B17,40.154543,-70.894234,NA,AR88,2025-04-28,2025,4,28,05:31:18
124,2025-04-28T23:01:35Z,Bongo Net,deploy,L3,B18,40.865006,-70.885091,NA,AR88,2025-04-28,2025,4,28,23:01:35
130,2025-04-28T23:08:32Z,Bongo Net,recover,L3,B18,40.868787,-70.885058,NA,AR88,2025-04-28,2025,4,28,23:08:32
128,2025-04-29T04:15:16Z,Bongo Net,deploy,L2,B19,41.027081,-70.884338,NA,AR88,2025-04-29,2025,4,29,04:15:16
129,2025-04-29T04:22:05Z,Bongo Net,recover,L2,B19,41.0255,-70.886389,NA,AR88,2025-04-29,2025,4,29,04:22:05
134,2025-04-29T10:32:46Z,Bongo Net,deploy,MVCO,B22,41.321007,-70.567698,NA,AR88,2025-04-29,2025,4,29,10:32:46
135,2025-04-29T10:38:00Z,Bongo Net,recover,MVCO,B22,41.318941,-70.569721,NA,AR88,2025-04-29,2025,4,29,10:38:00
23,2025-08-14T14:44:47Z,Bongo Net,deploy,L1,B1,41.193702,-70.883077,NA,AR92,2025-08-14,2025,8,14,14:44:47
24,2025-08-14T14:50:57Z,Bongo Net,recover,L1,B1,41.191506,-70.883231,NA,AR92,2025-08-14,2025,8,14,14:50:57
30,2025-08-15T01:26:33Z,Bongo Net,deploy,L2,B2,41.036631,-70.880647,NA,AR92,2025-08-15,2025,8,15,01:26:33
31,2025-08-15T01:34:23Z,Bongo Net,recover,L2,B2,41.034411,-70.876698,NA,AR92,2025-08-15,2025,8,15,01:34:23
57,2025-08-15T08:06:53Z,Bongo Net,deploy,L4,B6,40.695193,-70.883857,NA,AR92,2025-08-15,2025,8,15,08:06:53
58,2025-08-15T08:19:55Z,Bongo Net,recover,L4,B6,40.690527,-70.886776,NA,AR92,2025-08-15,2025,8,15,08:19:55
59,2025-08-15T11:45:08Z,Bongo Net,deploy,L5,B7,40.513582,-70.883505,NA,AR92,2025-08-15,2025,8,15,11:45:08
60,2025-08-15T11:53:13Z,Bongo Net,recover,L5,B7,40.515814,-70.88359,NA,AR92,2025-08-15,2025,8,15,11:53:13
85,2025-08-16T05:30:45Z,Bongo Net,deploy,L10,B8,39.947414,-70.883575,NA,AR92,2025-08-16,2025,8,16,05:30:45
86,2025-08-16T06:00:05Z,Bongo Net,recover,L10,B8,39.953109,-70.868332,NA,AR92,2025-08-16,2025,8,16,06:00:05
108,2025-08-16T11:16:11Z,Bongo Net,deploy,L11,B11,39.773602,-70.88261,NA,AR92,2025-08-16,2025,8,16,11:16:11
109,2025-08-16T11:40:55Z,Bongo Net,recover,L11,B11,39.781328,-70.877724,NA,AR92,2025-08-16,2025,8,16,11:40:55
124,2025-08-17T01:45:53Z,Bongo Net,deploy,L6,B12,40.364433,-70.881421,NA,AR92,2025-08-17,2025,8,17,01:45:53
125,2025-08-17T02:02:53Z,Bongo Net,recover,L6,B12,40.359263,-70.872457,NA,AR92,2025-08-17,2025,8,17,02:02:53
134,2025-08-17T10:34:47Z,Bongo Net,deploy,L8,B17,40.150345,-70.883364,NA,AR92,2025-08-17,2025,8,17,10:34:47
135,2025-08-17T10:59:41Z,Bongo Net,recover,L8,B17,40.14055,-70.891235,NA,AR92,2025-08-17,2025,8,17,10:59:41
169,2025-08-18T07:17:35Z,Bongo Net,deploy,L9,B20,40.04246,-70.882758,NA,AR92,2025-08-18,2025,8,18,07:17:35
170,2025-08-18T07:48:26Z,Bongo Net,recover,L9,B20,40.024474,-70.880899,NA,AR92,2025-08-18,2025,8,18,07:48:26
167,2025-08-18T09:37:23Z,Bongo Net,deploy,L7,B21,40.259698,-70.881341,NA,AR92,2025-08-18,2025,8,18,09:37:23
168,2025-08-18T09:54:25Z,Bongo Net,recover,L7,B21,40.266269,-70.87602,NA,AR92,2025-08-18,2025,8,18,09:54:25
240,2025-08-19T01:05:34Z,Bongo Net,deploy,L3,B22,40.862922,-70.880839,NA,AR92,2025-08-19,2025,8,19,01:05:34
241,2025-08-19T01:16:34Z,Bongo Net,recover,L3,B22,40.866252,-70.87516,NA,AR92,2025-08-19,2025,8,19,01:16:34
244,2025-08-19T08:53:00Z,Bongo Net,deploy,MVCO,B26,41.321429,-70.552751,NA,AR92,2025-08-19,2025,8,19,08:53:00
245,2025-08-19T09:09:01Z,Bongo Net,recover,MVCO,B26,41.321467,-70.549631,NA,AR92,2025-08-19,2025,8,19,09:09:01
15,2025-10-18T16:44:08Z,Bongo Net,deploy,L1,B1,41.201566,-70.887092,NA,AR95,2025-10-18,2025,10,18,16:44:08
16,2025-10-18T16:55:44Z,Bongo Net,recover,L1,B1,41.207567,-70.890594,NA,AR95,2025-10-18,2025,10,18,16:55:44
20,2025-10-19T03:23:12Z,Bongo Net,deploy,L2,B2,41.038486,-70.878467,NA,AR95,2025-10-19,2025,10,19,03:23:12
21,2025-10-19T03:32:00Z,Bongo Net,recover,L2,B2,41.038049,-70.872564,NA,AR95,2025-10-19,2025,10,19,03:32:00
30,2025-10-19T10:00:00Z,Bongo Net,deploy,L4,B5,40.695908,-70.883259,lots of salps,AR95,2025-10-19,2025,10,19,10:00:00
31,2025-10-19T10:13:00Z,Bongo Net,recover,L4,B5,40.689096,-70.88292,NA,AR95,2025-10-19,2025,10,19,10:13:00
38,2025-10-19T12:17:42Z,Bongo Net,deploy,L5,B6,40.512482,-70.883311,NA,AR95,2025-10-19,2025,10,19,12:17:42
39,2025-10-19T12:29:38Z,Bongo Net,recover,L5,B6,40.506347,-70.883737,NA,AR95,2025-10-19,2025,10,19,12:29:38
52,2025-10-20T04:55:00Z,Bongo Net,deploy,L10,B7,39.938988,-70.882367,NA,AR95,2025-10-20,2025,10,20,04:55:00
53,2025-10-20T05:20:00Z,Bongo Net,recover,L10,B7,39.932105,-70.872229,NA,AR95,2025-10-20,2025,10,20,05:20:00
61,2025-10-20T10:52:00Z,Bongo Net,deploy,L11,B10,39.773014,-70.885953,NA,AR95,2025-10-20,2025,10,20,10:52:00
62,2025-10-20T11:19:00Z,Bongo Net,recover,L11,B10,39.763962,-70.873548,NA,AR95,2025-10-20,2025,10,20,11:19:00
67,2025-10-20T22:28:00Z,Bongo Net,deploy,L6,B11,40.365542,-70.894674,NA,AR95,2025-10-20,2025,10,20,22:28:00
68,2025-10-20T22:40:00Z,Bongo Net,recover,L6,B11,40.360771,-70.901611,150 um mesh: ripped : didnt process samples,AR95,2025-10-20,2025,10,20,22:40:00
80,2025-10-21T12:54:14Z,Bongo Net,deploy,L9,B16,40.043023,-70.882869,150um net  cod end fell off on deck and we lost part of sample,AR95,2025-10-21,2025,10,21,12:54:14
81,2025-10-21T13:17:46Z,Bongo Net,recover,L9,B16,40.03949,-70.899693,NA,AR95,2025-10-21,2025,10,21,13:17:46
96,2025-10-22T01:59:00Z,Bongo Net,deploy,L8,B17,40.148565,-70.883016,GPS wasn't working,AR95,2025-10-22,2025,10,22,01:59:00
97,2025-10-22T02:28:00Z,Bongo Net,recover,L8,B17,40.126994,-70.880378,"ring net ripped, didnt keep sample",AR95,2025-10-22,2025,10,22,02:28:00
104,2025-10-22T05:49:53Z,Bongo Net,deploy,L7,B18,40.257922,-70.882689,NA,AR95,2025-10-22,2025,10,22,05:49:53
105,2025-10-22T06:06:50Z,Bongo Net,recover,L7,B18,40.24976,-70.879074,NA,AR95,2025-10-22,2025,10,22,06:06:50
134,2025-10-23T01:06:00Z,Bongo Net,deploy,L3,B19,40.861853,-70.878266,TDR started to work at 01:10 (a little after the deployment),AR95,2025-10-23,2025,10,23,01:06:00
135,2025-10-23T01:15:25Z,Bongo Net,recover,L3,B19,40.855604,-70.876824,NA,AR95,2025-10-23,2025,10,23,01:15:25
141,2025-10-23T10:38:34Z,Bongo Net,deploy,MVCO,B23,41.314582,-70.570714,NA,AR95,2025-10-23,2025,10,23,10:38:34
142,2025-10-23T10:43:25Z,Bongo Net,recover,MVCO,B23,41.31265,-70.574245,NA,AR95,2025-10-23,2025,10,23,10:43:25
20,2026-01-13T18:56:02Z,Bongo Net,deploy,L1,B2,41.194552,-70.883411,NA,AR99,2026-01-13,2026,1,13,18:56:02
21,2026-01-13T19:03:04Z,Bongo Net,recover,L1,B2,41.191023,-70.886702,NA,AR99,2026-01-13,2026,1,13,19:03:04
31,2026-01-14T05:09:51Z,Bongo Net,deploy,L2,B3,41.027763,-70.889529,NA,AR99,2026-01-14,2026,1,14,05:09:51
32,2026-01-14T05:18:38Z,Bongo Net,recover,L2,B3,41.02243,-70.889696,NA,AR99,2026-01-14,2026,1,14,05:18:38
33,2026-01-14T05:46:16Z,Ring Net,deploy,L2,R3,41.040799,-70.884476,vertical tow separate from bongo tow,AR99,2026-01-14,2026,1,14,05:46:16
34,2026-01-14T05:54:31Z,Ring Net,recover,L2,R3,41.040738,-70.884164,vertical tow separate from bongo tow,AR99,2026-01-14,2026,1,14,05:54:31
42,2026-01-14T10:02:02Z,Bongo Net,deploy,L5,B4,40.511451,-70.88251,NA,AR99,2026-01-14,2026,1,14,10:02:02
43,2026-01-14T10:14:02Z,Bongo Net,recover,L5,B4,40.504616,-70.883306,NA,AR99,2026-01-14,2026,1,14,10:14:02
80,2026-01-14T22:40:20Z,Bongo Net,deploy,L9,B5,40.041655,-70.883125,NA,AR99,2026-01-14,2026,1,14,22:40:20
81,2026-01-14T23:03:29Z,Bongo Net,recover,L9,B5,40.030005,-70.883717,NA,AR99,2026-01-14,2026,1,14,23:03:29
84,2026-01-14T23:26:03Z,Ring Net,deploy,L9,R5,40.046689,-70.883184,NA,AR99,2026-01-14,2026,1,14,23:26:03
85,2026-01-14T23:59:01Z,Ring Net,recover,L9,R5,40.048924,-70.883007,NA,AR99,2026-01-14,2026,1,14,23:59:01
82,2026-01-15T01:05:38Z,Bongo Net,deploy,L10,B6,39.935228,-70.882768,NA,AR99,2026-01-15,2026,1,15,01:05:38
83,2026-01-15T01:32:09Z,Bongo Net,recover,L10,B6,39.92187,-70.881212,NA,AR99,2026-01-15,2026,1,15,01:32:09
115,2026-01-15T11:39:08Z,Bongo Net,deploy,L11,B9,39.77074,-70.884039,NA,AR99,2026-01-15,2026,1,15,11:39:08
116,2026-01-15T12:04:02Z,Bongo Net,recover,L11,B9,39.759287,-70.89492,NA,AR99,2026-01-15,2026,1,15,12:04:02
138,2026-01-15T21:53:53Z,Bongo Net,deploy,L6,B10,40.367626,-70.88609,NA,AR99,2026-01-15,2026,1,15,21:53:53
139,2026-01-15T22:04:41Z,Bongo Net,recover,L6,B10,40.363462,-70.890293,NA,AR99,2026-01-15,2026,1,15,22:04:41
140,2026-01-15T23:02:13Z,Ring Net,deploy,L6,R10,40.357536,-70.884601,NA,AR99,2026-01-15,2026,1,15,23:02:13
141,2026-01-15T23:19:47Z,Ring Net,recover,L6,R10,40.355448,-70.883131,NA,AR99,2026-01-15,2026,1,15,23:19:47
176,2026-01-16T20:56:32Z,Bongo Net,deploy,L4,B17,40.692016,-70.902861,NA,AR99,2026-01-16,2026,1,16,20:56:32
177,2026-01-16T21:04:41Z,Bongo Net,recover,L4,B17,40.691704,-70.907678,NA,AR99,2026-01-16,2026,1,16,21:04:41
186,2026-01-16T23:22:28Z,Bongo Net,deploy,L3,B18,40.861826,-70.883717,NA,AR99,2026-01-16,2026,1,16,23:22:28
187,2026-01-16T23:32:19Z,Bongo Net,recover,L3,B18,40.860208,-70.891241,335um net: codend was lost during recovery due to strong wind/currents,AR99,2026-01-16,2026,1,16,23:32:19
192,2026-01-17T04:00:50Z,Bongo Net,deploy,L7,B19,40.254843,-70.892294,NA,AR99,2026-01-17,2026,1,17,04:00:50
193,2026-01-17T04:18:36Z,Bongo Net,recover,L7,B19,40.249138,-70.900986,NA,AR99,2026-01-17,2026,1,17,04:18:36
201,2026-01-17T08:20:02Z,Bongo Net,deploy,L8,B20,40.150914,-70.881776,NA,AR99,2026-01-17,2026,1,17,08:20:02
202,2026-01-17T08:37:02Z,Bongo Net,recover,L8,B20,40.143766,-70.889512,NA,AR99,2026-01-17,2026,1,17,08:37:02
262,2026-01-18T09:20:00Z,Bongo Net,deploy,MVCO,B24,41.31432,-70.573091,NA,AR99,2026-01-18,2026,1,18,09:20:00
263,2026-01-18T09:29:39Z,Bongo Net,recover,MVCO,B24,41.310669,-70.580036,NA,AR99,2026-01-18,2026,1,18,09:29:39
5,2026-04-22T16:46:00Z,Bongo Net,deploy,L1,NA,41.196723,-70.887287,wire jumped sheave abort Bongo; Rough recovery of the Bongo Net with PX sensor; no sample collected,HRS2601,2026-04-22,2026,4,22,16:46:00
6,2026-04-22T19:50:13Z,Bongo Net,other,L1,NA,41.190577,-70.883858,Test tow of Mash4k winch with bongo and two weights attached. This is an approximate time of test.,HRS2601,2026-04-22,2026,4,22,19:50:13
13,2026-04-23T15:08:00Z,Bongo Net,deploy,L4,B1,40.69263,-70.879345,NA,HRS2601,2026-04-23,2026,4,23,15:08:00
14,2026-04-23T15:21:53Z,Bongo Net,recover,L4,B1,40.701045,-70.88541,NA,HRS2601,2026-04-23,2026,4,23,15:21:53
15,2026-04-23T17:08:53Z,Bongo Net,deploy,L5,B2,40.573118,-70.885053,NA,HRS2601,2026-04-23,2026,4,23,17:08:53
16,2026-04-23T17:21:05Z,Bongo Net,recover,L5,B2,40.567798,-70.882003,NA,HRS2601,2026-04-23,2026,4,23,17:21:05
25,2026-04-24T06:24:02Z,Bongo Net,deploy,L10,B3,39.938665,-70.885208,NA,HRS2601,2026-04-24,2026,4,24,06:24:02
26,2026-04-24T06:50:41Z,Bongo Net,recover,L10,B3,39.949552,-70.874737,NA,HRS2601,2026-04-24,2026,4,24,06:50:41
39,2026-04-24T14:13:56Z,Bongo Net,deploy,L11,B5,39.76816,-70.891165,there was no CTD at L11 so B5 is not correct cast number. I chose it based off of what the cast number would have been if the CTD deployment had been successful,HRS2601,2026-04-24,2026,4,24,14:13:56
40,2026-04-24T14:45:36Z,Bongo Net,recover,L11,B5,39.779405,-70.878628,NA,HRS2601,2026-04-24,2026,4,24,14:45:36
44,2026-04-24T22:38:14Z,Bongo Net,deploy,L9,B7,40.044395,-70.891848,NA,HRS2601,2026-04-24,2026,4,24,22:38:14
45,2026-04-24T23:01:41Z,Bongo Net,recover,L9,B7,40.042133,-70.904833,NA,HRS2601,2026-04-24,2026,4,24,23:01:41
57,2026-04-25T05:36:41Z,Bongo Net,deploy,L6,B8,40.346605,-70.89145,NA,HRS2601,2026-04-25,2026,4,25,05:36:41
58,2026-04-25T05:51:24Z,Bongo Net,recover,L6,B8,40.345233,-70.882355,NA,HRS2601,2026-04-25,2026,4,25,05:51:24
51,2026-04-25T07:53:03Z,Bongo Net,deploy,L8,B9,40.154012,-70.888207,NA,HRS2601,2026-04-25,2026,4,25,07:53:03
52,2026-04-25T08:14:18Z,Bongo Net,recover,L8,B9,40.159502,-70.87866,NA,HRS2601,2026-04-25,2026,4,25,08:14:18
53,2026-04-25T12:21:56Z,Bongo Net,deploy,L7,B10,40.255968,-70.891995,NA,HRS2601,2026-04-25,2026,4,25,12:21:56
54,2026-04-25T12:35:05Z,Bongo Net,recover,L7,B10,40.251523,-70.89929,NA,HRS2601,2026-04-25,2026,4,25,12:35:05
75,2026-04-26T02:50:03Z,Bongo Net,deploy,L3,B11,40.86663,-70.891937,green pea soup of phytoplankton clogged the net; subsampled for 500mL out of 3L at 335um mesh; subsampled 500mL out of 7L at 150um mesh,HRS2601,2026-04-26,2026,4,26,02:50:03
76,2026-04-26T02:57:29Z,Bongo Net,recover,L3,B11,40.864847,-70.886633,NA,HRS2601,2026-04-26,2026,4,26,02:57:29
114,2026-04-26T21:48:35Z,Bongo Net,deploy,L2,B15,41.042935,-70.883237,NA,HRS2601,2026-04-26,2026,4,26,21:48:35
115,2026-04-26T21:54:38Z,Bongo Net,recover,L2,B15,41.042517,-70.880895,NA,HRS2601,2026-04-26,2026,4,26,21:54:38
120,2026-04-27T03:20:00Z,Bongo Net,deploy,L1,B19,41.196548,-70.883783,NA,HRS2601,2026-04-27,2026,4,27,03:20:00
121,2026-04-27T03:26:41Z,Bongo Net,recover,L1,B19,41.199015,-70.88737,NA,HRS2601,2026-04-27,2026,4,27,03:26:41
134,2026-04-27T06:00:00Z,Bongo Net,deploy,MVCO,B20,41.31202,-70.571967,time is approximate,HRS2601,2026-04-27,2026,4,27,06:00:00
135,2026-04-27T06:11:00Z,Bongo Net,recover,MVCO,B20,41.310165,-70.583107,time is approximate,HRS2601,2026-04-27,2026,4,27,06:11:00
18,2022-04-20T17:35:00Z,Ring Net,deploy,L3,R2,40.862962,-70.883101,Target Depth 52m,AR66B,2022-04-20,2022,4,20,17:35:00
27,2022-04-20T22:29:14Z,Ring Net,deploy,L5,R4,40.512558,-70.882168,Target Depth 73m,AR66B,2022-04-20,2022,4,20,22:29:14
28,2022-04-20T22:35:30Z,Ring Net,recover,L5,R4,40.512535,-70.882172,Target Depth 73m,AR66B,2022-04-20,2022,4,20,22:35:30
41,2022-04-21T15:52:24Z,Ring Net,deploy,L10,R6,39.940094,-70.87972,Target Depth 200m,AR66B,2022-04-21,2022,4,21,15:52:24
48,2022-04-20T17:40:00Z,Ring Net,recover,L3,R2,40.862958,-70.883084,Target Depth 52m,AR66B,2022-04-20,2022,4,20,17:40:00
49,2022-04-21T16:07:00Z,Ring Net,recover,L10,R6,39.942374,-70.878484,Target Depth 200m,AR66B,2022-04-21,2022,4,21,16:07:00
119,2022-04-22T02:40:00Z,Ring Net,deploy,L11,R8,39.775476,-70.87314,Target Depth 200m,AR66B,2022-04-22,2022,4,22,02:40:00
120,2022-04-22T02:55:00Z,Ring Net,recover,L11,R8,39.77653,-70.868857,Target Depth 200m,AR66B,2022-04-22,2022,4,22,02:55:00
121,2022-04-23T15:45:00Z,Ring Net,deploy,L9,R15,40.098068,-70.887222,Target Depth 144m,AR66B,2022-04-23,2022,4,23,15:45:00
122,2022-04-23T15:55:00Z,Ring Net,recover,L9,R15,40.098059,-70.888144,Target Depth 144m,AR66B,2022-04-23,2022,4,23,15:55:00
123,2022-04-24T14:48:00Z,Ring Net,deploy,L7,R19,40.226381,-70.883644,Target Depth 144m,AR66B,2022-04-24,2022,4,24,14:48:00
124,2022-04-24T14:55:00Z,Ring Net,recover,L7,R19,40.226226,-70.884471,Target Depth 123m,AR66B,2022-04-24,2022,4,24,14:55:00
125,2022-04-24T22:50:00Z,Ring Net,recover,L8,R20,40.134149,-70.770102,Target Depth 130m,AR66B,2022-04-24,2022,4,24,22:50:00
126,2022-04-24T22:41:00Z,Ring Net,deploy,L8,R20,40.134111,-70.770087,Target Depth 132m,AR66B,2022-04-24,2022,4,24,22:41:00
230,2022-04-25T21:43:00Z,Ring Net,recover,L6,R22,40.361614,-70.875987,Target Depth 91m,AR66B,2022-04-25,2022,4,25,21:43:00
231,2022-04-25T21:35:00Z,Ring Net,deploy,L6,R22,40.361614,-70.876003,Target Depth 91m,AR66B,2022-04-25,2022,4,25,21:35:00
