,dateTime8601,Instrument,Action,Station,Cast,Latitude,Longitude,Comment,Message.ID,cruise,date,Year,Month,Day,time
1,2018-01-31 20:46:13+00:00,Bongo Net,deploy,L1,B1,41.1947,-70.8826,net rinsed down at 21:50 bc had to get seawater hose set up,NA,EN608,31-01-18,2018,1,31,20:46:13
2,2018-02-01 06:24:59+00:00,Bongo Net,deploy,L2,B4,41.0105,-70.8686,NA,NA,EN608,01-02-18,2018,2,1,06:24:59
3,2018-02-01 10:24:59+00:00,Bongo Net,deploy,L3,B5,40.8435,-70.8872,time adjusted manually - note the event time is when stowed on deck,NA,EN608,01-02-18,2018,2,1,10:24:59
4,2018-02-01 20:08:01+00:00,Bongo Net,deploy,L4,B8,40.6829,-70.8819,NA,NA,EN608,01-02-18,2018,2,1,20:08:01
5,2018-02-02 00:11:58+00:00,Bongo Net,deploy,L5,B9,40.5184,-70.9003,Entered after the tow; time taken from TDR (thus accurate),NA,EN608,02-02-18,2018,2,2,00:11:58
6,2018-02-02 11:15:59+00:00,Bongo Net,deploy,L6,B12,40.353,-70.8972,adjust time manually 10:52 - 25 to 30 kt wind recovery was above comfort level bridge agrees,NA,EN608,02-02-18,2018,2,2,11:15:59
7,2018-02-03 18:34:36+00:00,Bongo Net,deploy,L11,B19,39.7599,-70.8901,NA,NA,EN608,03-02-18,2018,2,3,18:34:36
8,2018-02-03 23:44:59+00:00,Bongo Net,deploy,L10,B21,39.9166,-70.8867,Edited time to be 7 min earlier than when event entered,NA,EN608,03-02-18,2018,2,3,23:44:59
9,2018-02-04 02:40:00+00:00,Bongo Net,deploy,L9,B22,40.0931,-70.8687,Logged 10 min after start. Changed time to reflect this.,NA,EN608,04-02-18,2018,2,4,02:40:00
10,2018-02-04 05:49:29+00:00,Bongo Net,deploy,L7,B23,40.2201,-70.866,NA,NA,EN608,04-02-18,2018,2,4,05:49:29
